Row,z_1,z_2
0,-0.23818656625656154,-1.0240141655095472
1,-0.5672257194566735,-0.3038340452597195
2,-0.6896712740023735,-0.12297218139169795
3,-0.7375851253869625,-0.03538103615603365
4,-0.7987308602363918,0.09426222054869748
5,-0.8768543035854807,0.24875305996327438
6,-0.7993498948788448,0.3056515008277586
7,-0.563699614804429,0.3919946067804571
8,-0.43269224790530125,0.41781929146795965
9,-0.33328074307575717,0.446503849141065
10,-0.1922216442613457,0.5066030280282119
11,0.5381487386925918,0.41574242269648376
12,0.5968991741839952,0.4142640662565428
13,1.0233299745595874,0.31292407780543346
14,1.0659411921278727,0.30938008726206356
15,2.1172157553633077,0.6613820320477665
16,2.7072338143028096,-0.08574102494017319
17,2.883627675408694,-0.24267250431333823
18,2.831782321834032,-0.32965869137577947
19,2.5409581330623183,-0.2922688497545318
20,1.6693533004353762,-0.6052136890309016
21,1.409124910663268,-0.6541624401849387
22,1.2950323692893646,-0.671034927492368
23,0.7988155080081192,-0.7714870777061733
