Row,z_1,z_2
0,0.2984965184914581,-1.4969085899047727
1,0.031198186052923963,-1.6828938511570761
2,-0.12608883810595742,-1.5881160226344881
3,-0.37228129491145756,-1.4630583009095892
4,-0.9648403186012078,-1.5411217755239552
5,-1.5023055147622508,-1.2499107082308543
6,-2.2564874735624016,0.0921836697857654
7,-2.07457275565654,0.9548776621929091
8,-1.6659163327332194,1.8517336581898562
9,-0.39076798918152467,1.7796772243442023
10,-0.11722542061358514,1.4327686820505268
11,0.06238375794497832,1.3057352903947725
12,0.6941668695244548,0.6225744116914941
13,1.4036192381623105,0.48824530699685526
14,2.1172157553633077,0.6613820320477665
15,2.611216177327578,0.12219939321177996
16,2.6760125226565745,-0.026303275048743677
17,2.9775230819127714,-0.27441765899890697
18,2.8991792426385277,-0.48571836851993966
19,2.734572837018977,-0.37416711584694834
20,1.9825414800270837,-0.6473741441541182
21,1.7305194984580932,-0.6229516148666158
22,1.531242187095705,-0.6915973114256536
23,1.466107696354364,-0.7133913036625441
24,1.1833503932707696,-0.7902722881123142
25,0.7988155080081192,-0.7714870777061733
26,0.24944942938971468,-1.3101528445860793
27,,
28,-1.843051592658675,-1.020252394534673
29,-1.5023055147622508,-1.2499107082308543
30,-1.7416646647054526,-1.2309152424281946
31,,
32,-2.2564874735624016,0.0921836697857654
33,-1.843051592658675,-1.020252394534673
34,-2.318955310686019,-0.5206482183623959
35,,
36,2.3656783753712025,0.6795233513997445
37,2.1172157553633077,0.6613820320477665
38,2.307604195914492,0.6994780453165689
