Row,z_1,z_2
1,-1.6847050098652592,2.3501295887363023
2,-0.7486597125535269,1.3836437893096205
3,-1.5989480007257728,1.8136502103034482
4,-2.203283341119743,0.38313585937878103
5,-1.1548497488666305,-1.0176041029478302
6,0.7013165919950807,0.1562616150259592
7,-0.5715038602608493,2.0092598403949578
8,-1.2180088279429084,1.1023429695037845
9,-1.8143781453910814,1.6152728773048657
10,-1.6866312924799174,1.8216255343924594
11,-0.1612927254174882,0.9851712428059184
12,-2.252824368595158,-0.026643680503689836
13,-0.48801128515730424,0.9021287228804483
14,-1.6706877924195063,0.9617143872345736
15,-1.6127966030852434,2.1616110523310548
16,-1.6659163327332194,1.8517336581898562
17,-1.1344276309275951,-1.0693049418607363
18,-1.6166592871115986,0.8433570943731777
19,-1.2316238873360685,-0.7184071232524798
20,-1.3296478355066954,-0.7075834656886094
21,-2.3966207096839174,-0.23333640183777937
22,-0.3021634483227412,0.8620321344365827
23,-0.41271139187902084,1.5088007936130958
24,-0.23858910665572833,-0.20375965858760378
25,-1.3161157594070698,1.3781494207083855
26,-1.289137243166498,1.1833608232937498
27,-1.7808339904304773,0.8694315100320698
28,-1.0716290031742,0.9613400618082493
29,-1.4805903569769514,2.217068804651206
30,-0.43037385561752706,1.4282959982179064
31,-1.6211795197501155,-0.5276750790687934
32,-0.7218743719080791,-1.1634127533062077
33,-1.3682796332937723,1.6930916740054645
34,-0.8993459405429612,-1.292888156493532
35,0.2474747723357272,0.33135598140138955
36,-0.513878623617864,-1.2215308661517261
37,-0.5582684523249245,0.6449698781855011
38,-0.6369019502037668,1.4392086051519024
39,-1.2186203516751464,2.043745006604095
40,-2.0509204579385014,-0.14758538446375366
41,-1.3239039047023002,-0.4810033606332854
42,-0.33328074307575717,0.446503849141065
43,-0.8417406744393117,1.330918467177867
44,-1.1842321165491967,1.329476251482617
45,-1.6055990478801883,1.4786872332696712
46,-1.4347838813571787,-0.45803464260457427
47,-0.480148460497304,0.6992048525132816
48,-0.7171416304070873,1.4559323041906407
49,-1.3765811706552173,1.5788768721334814
50,-0.8229455337820395,0.748533311004457
51,-0.8756715843166595,1.845256727639313
52,-0.16902385930026204,0.6874837653943414
53,-0.9463413335561256,1.7582193356204263
54,-1.313802428575998,1.6549767624774012
55,-1.5907699885332645,1.3776927324151411
56,-0.2045165443461159,0.14863451885497977
57,-2.2932159675886177,2.5117951200756212
58,-0.753298529370851,1.6141858654646686
59,-2.210621103635852,2.312488201791775
60,1.0075858791116543,-0.38689071831934974
61,-1.598056895825997,1.3138076497919957
62,0.005689085726758851,0.3321703966444957
63,-2.1264463702026353,1.428568266010508
64,-1.7168980025413314,1.719612879940381
65,0.5381487386925918,0.41574242269648376
66,-1.952187682964209,-0.032107511993924316
67,-0.5918086105537456,-1.3087651892009704
68,-1.681252498450613,0.852062911931005
69,0.09299721797919537,-0.34086996543893816
70,-0.22724369593233712,1.747740123529539
71,-0.6896712740023735,-0.12297218139169795
72,-1.5356677586144922,1.1978342690252073
73,-1.652769075524555,1.5728593854206763
74,-1.9678354940439484,2.419396803057654
75,-1.612851586384301,0.4237680209305083
76,-1.2658897089176389,1.0528104660028434
77,-1.4239627331800442,1.0811358484916025
78,-1.8104375619376938,-0.24171891760286532
79,-1.1839904213775914,0.7871665831912389
80,-0.6088092730653913,0.8441493440982352
81,-1.527561300866789,1.5033759766314585
82,-2.4406350834017667,0.49406817336832226
83,-0.7584207239696016,0.6115106592037427
84,-0.6578030601094937,0.4349062945130589
85,-1.5459262303115993,0.49474556388757984
86,-0.9159665766763011,0.7263487557265914
87,-2.050488593323513,2.273032776238004
88,-2.23006662151917,0.034128563435885544
