instances,feature_CL,feature_CLD,feature_DCP,feature_F1,feature_Harmfulness,feature_LSC,feature_LSR,feature_N1,feature_N2,feature_TD_P,feature_TD_U,feature_Usefulness,feature_kDN,algo_bagging,algo_gradient_boosting,algo_logistic_regression,algo_mlp,algo_random_forest,algo_svc_linear,algo_svc_rbf
610,0.09952216457418117,0.08717759970836086,0.0,0.8409090909090908,0.000543773790103317,0.9485294117647058,0.8946131296614649,0.0,0.20641806047410904,0.5,0.3333333333333333,0.9411764705882353,0.0,0.009157281635124956,0.013716943949591002,0.5788927536292257,0.018395019392065042,0.0030536633596462636,0.5212934618236614,0.030708354187166775
611,0.09860914809976251,0.086655751890922,0.0,0.8636363636363635,0.0,0.9742647058823529,0.8397206130655798,0.0,0.2549621770909941,0.5,0.3333333333333333,0.9742647058823529,0.2,0.009157281635124956,0.008294685660837756,0.48857636321704784,0.018395018837439412,0.003676559993277179,0.29810712122457866,0.033835222759474884
612,0.09915164030419377,0.08696565814079749,0.0,0.8636363636363635,0.0,0.9852941176470589,0.9060758676444918,0.0,0.2795499829086343,0.5,0.3333333333333333,0.9558823529411765,0.1,0.009157281635124956,0.012844722819065488,0.568806256389276,0.018395013359709573,0.0031776476285652142,0.44119640527144044,0.033033875588636165
613,0.10313963065161413,0.08925736025653841,0.0,0.8409090909090908,0.0,0.9632352941176471,0.85368589994541,0.0,0.3846987728602208,0.5,0.3333333333333333,0.9669117647058824,0.1,0.009157281635124956,0.008180676454773852,0.6152427308411398,0.018395017049855786,0.0034125127702271736,0.5696325491583893,0.03247722221457275
614,0.09922666394844548,0.08700855428539012,0.0,0.8863636363636364,0.0,0.9595588235294118,0.8260671192438186,0.0,0.053461523915141806,0.5,0.3333333333333333,0.9742647058823529,0.0,0.009277898413462549,0.005603478691883708,0.5199532677275703,0.02085844579855062,0.0027468718868275434,0.4820647153596592,0.031494288374829815
615,0.09845041641335717,0.0865651668031166,0.0,0.8409090909090908,0.0,0.9705882352941176,0.9526899734568489,0.0,0.2231195021398209,0.5,0.3333333333333333,0.9411764705882353,0.1,0.008436805871674172,0.08351408928219975,0.5591226684625937,0.018839467935773062,0.0024356322385235933,0.41266778140046795,0.03823747667279658
616,0.09961620953499495,0.08723142844218845,0.0,0.8409090909090908,0.0,0.9705882352941176,0.9559840235013187,0.0,0.2359457565300228,0.5,0.3333333333333333,0.9338235294117647,0.1,0.009277898413462549,0.006140990982145867,0.5387329238895171,0.02085844890418489,0.002741875151189981,0.4992065883684133,0.03101076673782798
617,0.0980026930751996,0.08630989205598016,0.0,0.8636363636363635,0.000543773790103317,0.9963235294117647,0.8447656674135535,1.0,0.6234682994461228,0.5,0.3333333333333333,1.0,1.0,0.009182821063748976,0.003508924883381215,0.5419651983561803,0.020694765234066645,0.0035960092814137463,0.5549681611904642,2.364390372816949
618,0.10193874975821282,0.08856495623986,0.0,0.8863636363636364,0.002175095160413268,0.9889705882352942,0.9130072158074041,0.3333333333333333,0.434194823539952,0.5,0.3333333333333333,0.9889705882352942,0.3,0.009182821063748976,0.0051068491806190615,0.5205225366531057,0.020695230280237165,0.0027694558947623303,0.43437587589911236,0.030693827280049747
619,0.09902863173470822,0.08689534543978034,0.0,0.8863636363636364,0.0,0.9852941176470589,0.8832368228876394,0.0,0.4088636746357024,0.5,0.3333333333333333,0.9816176470588235,0.3,0.009182821063748976,0.003862022159578449,0.4956244625093845,0.020694765349483866,0.0025867272782473384,0.30646769872516366,0.031797081077671645
620,0.09795461505497527,0.08628250052003317,0.0,0.8181818181818181,0.000543773790103317,0.9816176470588235,0.8850139675420011,0.3333333333333333,0.14190888784741906,0.5,0.3333333333333333,0.9779411764705882,0.3,0.007749040793032158,0.005134694542253012,0.6076618865525237,0.01866863872089776,0.0027926005103689417,0.4389481479833894,0.028113889120265443
621,0.10021830055189185,0.08757637251098715,0.0,0.8636363636363635,0.000543773790103317,0.9669117647058824,0.8239446028524252,0.5,0.13759625859155789,0.5,0.3333333333333333,0.9705882352941176,0.1,0.009182821063748976,0.055546436992689026,0.5590656668290566,0.020694765236624023,0.0024942506035394696,0.569764853910946,0.02946485434732857
622,0.09977233186931234,0.08732081905045425,0.0,0.8636363636363635,0.0,0.9852941176470589,0.8146686343370814,0.0,0.43741280177320063,0.5,0.3333333333333333,0.9816176470588235,0.2,0.009157281635124956,0.015055438874368691,0.5406857037570995,0.018395084556291148,0.00650807673182321,0.4231422598152469,0.03491752828914795
623,0.09825795588102082,0.08645539077939701,0.0,0.8409090909090908,0.0,0.9375,0.8363153078078331,0.0,0.1667318717819981,0.5,0.3333333333333333,0.9448529411764706,0.0,0.008436805871674172,0.021994165555961852,0.6173354454682491,0.01883947686756865,0.0023937136676649108,0.608692774988941,0.03941053537949498
624,0.998035439441767,0.9538663912044928,0.0,0.8409090909090908,0.000543773790103317,0.9742647058823529,0.8112624656461157,0.0,0.4177427731828828,0.5,0.3333333333333333,0.9926470588235294,0.3,0.009182821063748976,0.000859880077587367,0.5247343815835365,0.020694765233728766,0.004536953489911191,0.4085521217124647,0.02474966414696824
625,0.10030679775707219,0.08762711981552329,0.0,0.8181818181818181,0.009244154431756389,0.9889705882352942,0.8707988103348108,0.0,0.3947597418585269,0.5,0.3333333333333333,0.9926470588235294,0.8,0.009182821063748976,0.011722231533193763,0.6150315778400062,0.020697651863015885,0.002614792386309976,0.5007198894870781,0.02765314022839883
626,0.0977957674434432,0.08619202914325153,0.0,0.8636363636363635,0.000543773790103317,0.9889705882352942,0.9128769999700491,0.0,0.1358416629762177,0.5,0.3333333333333333,0.9889705882352942,0.4,0.008436805871674172,0.05211942349746615,0.6024078947975982,0.018839467825801533,0.0024535146692327087,0.4372672480348497,0.04331671794332911
627,0.09942137126081996,0.0871199238460777,0.0,0.8409090909090908,0.0,0.9411764705882353,0.9110163226763062,0.0,0.3659894639703981,0.5,0.3333333333333333,0.8970588235294118,0.0,0.009182821063748976,0.004929295088661707,0.5594471976746896,0.020694808079672722,0.0024832179780367577,0.5012428030207509,0.0302488439807851
628,0.9911510976650069,0.9419422782195754,0.0,0.7954545454545454,0.0,0.9669117647058824,0.785667830081313,0.0,0.18452168224752885,0.5,0.3333333333333333,0.9779411764705882,0.2,0.009277898413462549,0.008948664392473065,0.5826230227254989,0.020858445783666937,0.0029973677440755463,0.43081804296194537,0.03285675473791239
629,0.0987200549445717,0.08671906940516355,0.0,0.8181818181818181,0.0,0.9669117647058824,0.9146859483138019,0.0,0.28323351397180685,0.5,0.3333333333333333,0.9191176470588235,0.1,0.009277898413462549,0.0059120446879703135,0.5701513668724036,0.020858445783810454,0.0027468718868275434,0.44128424022454105,0.03104540503757008
630,0.10372219242314529,0.08959390243818977,0.0,0.8636363636363635,0.0,0.9632352941176471,0.7994867449826304,0.0,0.3401719082083957,0.5,0.3333333333333333,0.9705882352941176,0.1,0.009182821063748976,0.007728310557476009,0.5346851197407597,0.020694778023242356,0.002511215863831457,0.41496363860036534,0.031717960503681884
631,0.09772042257281799,0.08614913229373289,0.0,0.8181818181818181,0.0,0.9448529411764706,0.8141661148158978,0.0,0.1102169249359517,0.5,0.3333333333333333,0.9705882352941176,0.0,0.007749040793032158,0.00775007912878064,0.5542896977425799,0.018668638720885092,0.002345745446322781,0.43160823081450694,0.03299542024641325
632,0.09796614674197024,0.08628907010840153,0.0,0.8409090909090908,0.0,0.9375,0.7789530990463671,0.0,0.1991401327582374,0.5,0.3333333333333333,0.9632352941176471,0.0,0.009157281635124956,0.011486999983911624,0.6181737227906645,0.018395522206490808,0.002979059462472653,0.5805117192255688,0.0324120883219018
633,0.09948171801295824,0.08715445347574291,0.0,0.8409090909090908,0.0,0.9044117647058824,0.7814638329612149,0.0,0.2427783510004441,0.5,0.3333333333333333,0.9375,0.0,0.008436805871674172,0.007377668083921414,0.5616966930826288,0.018839510951966572,0.0024979819927730545,0.5890188692450327,0.037053497506152805
634,0.09805665783942819,0.08634064228369698,0.0,0.8181818181818181,0.0,0.9191176470588235,0.8491851680473133,0.0,0.28045108136197705,0.5,0.3333333333333333,0.9411764705882353,0.0,0.008436805871674172,0.03082618891394223,0.576236929542794,0.018839467825801533,0.002876679748664275,0.41714161596510446,0.04048346242661666
635,0.09829101769236859,0.0864742441281744,0.0,0.8636363636363635,0.0016313213703099511,0.9926470588235294,0.869042317577324,0.0,0.49655524738375023,0.5,0.3333333333333333,0.9889705882352942,0.5,0.007749040793032158,0.009254004854410348,0.532697623296882,0.01866863950884366,0.005250233459778032,0.3672224648766721,0.034440197909389465
636,0.09808190274377837,0.08635502909589005,0.0,0.8409090909090908,0.001087547580206634,0.9963235294117647,0.9243747883095532,1.0,0.5546960779978909,0.5,0.3333333333333333,1.0,0.7,0.007749040793032158,0.01417059821618583,0.5437448992020775,0.01866869276004287,0.002503929636657965,0.3833009024755665,0.03523271072186396
637,0.09775352529243453,0.08616797774708412,0.0,0.7954545454545454,0.000543773790103317,0.9926470588235294,0.8556966162346487,0.0,0.4786587620560686,0.5,0.3333333333333333,0.9963235294117647,0.4,0.009277898413462549,0.007283129730110122,0.5954465465487774,0.020858445783730757,0.0033583022574732325,0.4635344238156059,0.03258411431914411
638,0.09860731337793771,0.08665470460506935,0.0,0.8863636363636364,0.0,0.9301470588235294,0.8690943413762173,0.0,0.0034502868855321722,0.5,0.3333333333333333,0.9301470588235294,0.0,0.009277898413462549,0.00560353636668718,0.5195993186584273,0.020858445811061634,0.0029740552206766633,0.41692114753804754,0.032305806685277924
639,0.09914769868276796,0.08696340470077957,0.0,0.8409090909090908,0.0,0.9191176470588235,0.8505108424203273,0.0,0.10888935453087312,0.5,0.3333333333333333,0.9301470588235294,0.0,0.008436805871674172,0.0188243965002307,0.5434213744113383,0.018839474201538677,0.0023937136676649108,0.38393052347798934,0.03710300366254121
640,0.09949823412511893,0.08716390479875452,0.0,0.8636363636363635,0.001087547580206634,0.9852941176470589,0.9366183248778288,0.5,0.3964238195412525,0.5,0.3333333333333333,0.9779411764705882,0.5,0.009277898413462549,0.005611013460897843,0.5490199491270383,0.8725023152860171,0.0028888617765012153,0.4516986038630535,0.03416605650051179
641,0.09893041003479397,0.086839218798066,0.0,0.8636363636363635,0.0,0.9485294117647058,0.8477592745689849,0.0,0.13099799997589345,0.5,0.3333333333333333,0.9522058823529411,0.0,0.007749040793032158,0.0019302927394063965,0.5516873591280583,0.018668658527639687,0.0022054294839680224,0.5887961339905993,0.028264234723301175
642,0.09891903721442596,0.08683272107070611,0.0,0.8636363636363635,0.0,0.9117647058823529,0.8101123509765865,0.0,0.11825656100869308,0.5,0.3333333333333333,0.9558823529411765,0.0,0.009182821063748976,0.0583203184514216,0.5274193511845048,0.02069482982669216,0.0024942506035394696,0.34303102137953195,0.029962246857122194
643,0.09940404429517369,0.08711001064505991,0.0,0.8636363636363635,0.0,0.9669117647058824,0.9203760358180602,0.0,0.38246088908762943,0.5,0.3333333333333333,0.9705882352941176,0.1,0.007749040793032158,0.006509584864362038,0.5671821377071103,0.01867003755103685,0.0021939911696629475,0.48369112620813054,0.03574882074628095
644,0.09892515350720354,0.08683621552405396,0.0,0.8409090909090908,0.0,0.9264705882352942,0.847063142933672,0.0,0.23112817607269442,0.5,0.3333333333333333,0.9558823529411765,0.0,0.009277898413462549,0.00569326935498174,0.5554206035679249,0.020858445783671242,0.0031808091434009467,0.4123051431846545,0.031317472033561514
645,0.09883452607174825,0.08678444328556173,0.0,0.8181818181818181,0.0,0.9264705882352942,0.8790148307760133,0.0,0.17240369155990964,0.5,0.3333333333333333,0.9338235294117647,0.0,0.008436805871674172,0.028790120154760856,0.5791884531277061,0.01883964582942135,0.002471806831128141,0.4448955183695598,0.03523848370670883
646,0.09880510031178391,0.08676763630958911,0.0,0.8636363636363635,0.0,0.9852941176470589,0.8440433790818745,0.0,0.453669505974584,0.5,0.3333333333333333,0.9852941176470589,0.2,0.009277898413462549,0.005611071135266152,0.5074993858759776,0.020858445783680766,0.002788396275250921,0.3081193469700061,0.0325312735161457
647,0.09831854602496881,0.08648994346828559,0.0,0.8409090909090908,0.0,0.9375,0.8037773424990655,0.0,0.3144609873162142,0.5,0.3333333333333333,0.9632352941176471,0.0,0.009157281635124956,0.007995958636496072,0.5010667129993687,0.01839501332174112,0.003157033508375777,0.31828436002343274,0.03420477749013083
648,0.09841469719214535,0.08654478842261137,0.0,0.8636363636363635,0.0,0.9669117647058824,0.8364565192651825,0.0,0.1452198127060318,0.5,0.3333333333333333,0.9632352941176471,0.1,0.009182821063748976,0.009038855684823885,0.49453514913462304,0.02069476630421367,0.0027261754130363113,0.3120222401633692,0.030662209628649864
649,0.09831024143540423,0.08648520724430148,0.0,0.8636363636363635,0.0016313213703099511,0.9963235294117647,0.8778768642004063,0.5,0.5094869698469777,0.5,0.3333333333333333,0.9852941176470589,0.7,0.009277898413462549,0.005611013460897843,0.519616113336665,0.020858465669505492,0.0031770364049757594,0.33541889276052234,0.03417365207431608
650,0.09973379276336225,0.08729874928045611,0.0,0.8636363636363635,0.0,0.9595588235294118,0.8613429008270519,0.0,0.07913117276071335,0.5,0.3333333333333333,0.9632352941176471,0.0,0.009277898413462549,0.006133460210220589,0.5572823094230375,0.02085845674333774,0.002741875151189981,0.49647367818302485,0.030210656858796692
651,0.09888335084795763,0.08681233346149797,0.0,0.8409090909090908,0.0,0.9742647058823529,0.8747010286986765,0.0,0.3011010639582967,0.5,0.3333333333333333,0.9595588235294118,0.1,0.009182821063748976,0.005187652307724634,0.5841655258441183,0.020694765233728315,0.0025977872825935873,0.5014092889980606,0.02929612591434101
652,0.09906595716957711,0.08691667836186356,0.0,0.8636363636363635,0.0,0.9595588235294118,0.8528814047405079,0.0,0.07424597683265399,0.5,0.3333333333333333,0.9669117647058824,0.0,0.009182821063748976,0.005578103354540329,0.5719048864271938,0.02069476546072924,0.002796006860831335,0.4716448652593794,0.02677508261788252
653,0.10130130941565862,0.0881981924981945,0.0,0.8409090909090908,0.0,0.9779411764705882,0.8632375106504626,0.5,0.2912446328090704,0.5,0.3333333333333333,0.9742647058823529,0.2,0.009277898413462549,0.006140990982145867,0.6113363466590771,0.020890877685254047,0.0028551445257808355,0.5821223813174187,0.030637688569705723
654,0.1025812285258354,0.0889351670771436,0.0,0.8409090909090908,0.0,0.9595588235294118,0.8533501894132394,0.0,0.34689290631215375,0.5,0.3333333333333333,0.9632352941176471,0.0,0.009182821063748976,0.0030336378521154377,0.5916627416804301,0.020694766317163996,0.0027694558947623303,0.521999646179015,0.02784863216640684
655,0.10007798055583295,0.08749593235039382,0.0,0.8409090909090908,0.0,0.9669117647058824,0.880530307325563,0.0,0.31627513333665225,0.5,0.3333333333333333,0.9595588235294118,0.1,0.007749040793032158,0.01102232419892306,0.5688281350337223,0.018669357970259412,0.0021994546402118484,0.5511965762800063,0.03403059091938993
656,0.09774753335749631,0.08616456637961639,0.0,0.8863636363636364,0.000543773790103317,0.9963235294117647,0.7802364353520015,1.0,0.5161922709318785,0.5,0.3333333333333333,0.9926470588235294,0.6,0.007749040793032158,0.025444719728233426,0.5072449282611562,0.01866863872105239,0.00252211669529035,0.38595677822067265,0.03671919068336612
657,0.09789583430063387,0.086249016837874,0.0,0.8636363636363635,0.0,0.9779411764705882,0.7759046346529807,0.0,0.1519878781622409,0.5,0.3333333333333333,0.9889705882352942,0.2,0.009157281635124956,0.001613657208245618,0.5401632257763403,0.01839514572360093,0.0028973586172607135,0.3517396324641644,0.034505381539975684
658,0.09789744704212267,0.08624993543341736,0.0,0.8636363636363635,0.001087547580206634,0.9889705882352942,0.8271004780043543,0.3333333333333333,0.31223559252764943,0.5,0.3333333333333333,0.9852941176470589,0.1,0.009157281635124956,0.007447629220550214,0.5398558194532058,0.01841410099299023,0.00288157878669378,0.347249766800816,0.03522030210552771
659,0.09797386974311739,0.08629347002382137,0.0,0.8409090909090908,0.0,0.9411764705882353,0.9197015355787507,0.0,0.2462149501789591,0.5,0.3333333333333333,0.9411764705882353,0.0,0.007749040793032158,0.024694938978480456,0.5440243102929365,0.018668638869600445,0.0022427572569316667,0.3878487088835712,0.03022272428407645
660,0.10338121338118755,0.08939687121223533,0.0,0.8636363636363635,0.0,0.9852941176470589,0.9842947972103309,1.0,0.0,0.5,0.3333333333333333,0.9154411764705882,0.1,0.009277898413462549,0.006133460210220589,0.5438542674561592,0.02085846695223333,0.0027523376643581775,0.5418575120156888,0.030514126433196596
661,0.09915094181490747,0.08696525880938732,0.0,0.8636363636363635,0.0,0.9558823529411765,0.8553368926899685,0.0,0.09894492340931726,0.5,0.3333333333333333,0.9522058823529411,0.0,0.009157281635124956,0.010861892739226678,0.5617937093833031,0.018395013321302923,0.002979059462472653,0.5333083089063645,0.02808514937584894
662,0.09817485498738243,0.0864080111962725,0.0,0.8409090909090908,0.0,0.9117647058823529,0.8619271944076488,0.0,0.22335761734897708,0.5,0.3333333333333333,0.9448529411764706,0.0,0.009182821063748976,0.0583351911964016,0.5630362334566833,0.020694765262206517,0.0024832179780367577,0.41375097215024353,0.030035056530188883
663,0.1014085910760032,0.08825988016726238,0.0,0.8636363636363635,0.0,0.9779411764705882,0.9616382757747847,0.0,0.36767697371143937,0.5,0.3333333333333333,0.9375,0.1,0.009157281635124956,0.172720441399141,0.5435533165126379,0.018395023467469324,0.00288157878669378,0.4627066964794189,0.031108501114631766
664,0.10338121338118755,0.08939687121223533,0.0,0.8636363636363635,0.000543773790103317,0.9852941176470589,0.9842947972103309,1.0,0.0,0.5,0.3333333333333333,0.9154411764705882,0.1,0.009182821063748976,0.07046832726254983,0.5527444434362611,0.02069477121422158,0.0024832179780367577,0.4417438517182174,0.027328653137301553
665,0.09890225957137688,0.0868231357509257,0.0,0.8863636363636364,0.0,0.9852941176470589,0.8588668473216703,0.0,0.3659681412839876,0.5,0.3333333333333333,0.9852941176470589,0.2,0.007749040793032158,0.0018671060482945284,0.47897388612760894,0.018669389517597727,0.0026755811399096184,0.28715366727085473,0.03549118807784245
666,0.09778955778855813,0.08618849335508855,0.0,0.8863636363636364,0.0,0.9705882352941176,0.8028987477107482,0.0,0.23659941695763198,0.5,0.3333333333333333,0.9816176470588235,0.2,0.007749040793032158,0.003966939655352315,0.5047328183880773,0.018668638722131273,0.0030333309356005284,0.3334886662993959,0.03714126302483199
667,0.09792473634595289,0.08626547974505921,0.0,0.8409090909090908,0.0,0.9448529411764706,0.830245398033451,0.0,0.18564731583549987,0.5,0.3333333333333333,0.9595588235294118,0.0,0.008436805871674172,0.04045387618255125,0.6280531754323574,0.018839467825809,0.0023937136676649108,0.6378248387897614,0.039878487102132744
668,0.10018607976912808,0.08755789894490273,0.0,0.8863636363636364,0.0,0.9816176470588235,0.8884688721431424,0.0,0.32929794313201277,0.5,0.3333333333333333,0.9926470588235294,0.4,0.009157281635124956,0.02020418344603434,0.5315212244580544,0.01839523945499797,0.003575179354678239,0.44783184681615384,0.03581795637668186
669,0.09929118570972983,0.08704545303016065,0.0,0.8863636363636364,0.000543773790103317,0.9889705882352942,0.8988100611023017,0.0,0.45831326283034857,0.5,0.3333333333333333,0.9889705882352942,0.3,0.008436805871674172,0.04650757105853889,0.5257770529132973,0.018839473342369444,0.004348571168753331,0.3603646848575488,0.04040030099120161
670,0.10319227894761451,0.08928775800378674,0.0,0.8409090909090908,0.0,0.9264705882352942,0.8528744995651544,0.0,0.29192932268866145,0.5,0.3333333333333333,0.9522058823529411,0.0,0.008436805871674172,0.1057739316636603,0.5591420276160312,0.019237794972484304,0.0027955690629326646,0.4499418380624739,0.037816859631892304
671,0.0978854826849227,0.08624312080879598,0.0,0.9090909090909091,0.000543773790103317,0.9889705882352942,0.9404967956269598,0.25,0.46513109555305965,0.5,0.3333333333333333,0.9816176470588235,0.5,0.009182821063748976,0.020583137937558817,0.5478311396927708,0.020694765423330087,0.003726690171720107,0.464360699879081,0.03331706462886013
672,0.09849453043530088,0.0865903375439277,0.0,0.8636363636363635,0.0,0.9669117647058824,0.8034651324541542,0.0,0.41552999190682016,0.5,0.3333333333333333,0.9779411764705882,0.1,0.009277898413462549,0.005611013460897843,0.5050981124822214,0.02086285386686518,0.0027523376643581775,0.3739614930250634,0.03420689595607736
673,0.09970860501808565,0.0872843265583122,0.0,0.8636363636363635,0.0,0.9852941176470589,0.9013686951255023,0.0,0.2174400895205213,0.5,0.3333333333333333,0.9816176470588235,0.3,0.009277898413462549,0.005611013460897843,0.528030660965596,1.3506134374079577,0.0037297268871489472,0.45043316494123625,0.036305339299538386
674,0.0984340397243445,0.08655582337297524,0.0,0.8181818181818181,0.0,0.8933823529411765,0.8092535099728628,0.0,0.17145170748506644,0.5,0.3333333333333333,0.9558823529411765,0.0,0.009157281635124956,0.002157443257816843,0.5506207371542508,0.01839514046054919,0.0031321120888577357,0.4580933506887805,0.03219467127499811
675,0.09796528842902408,0.08628858112048199,0.0,0.8181818181818181,0.0,0.9852941176470589,0.9140070050852944,0.0,0.21719427775191502,0.5,0.3333333333333333,0.9742647058823529,0.3,0.009277898413462549,0.006140990982145867,0.5850816741548046,0.02085850156049834,0.002883940845290471,0.4589216074817068,0.030129651856080172
676,0.09815669667026528,0.08639765990804649,0.0,0.8181818181818181,0.0,0.8897058823529411,0.8223884753843791,0.0,0.1799383524916407,0.5,0.3333333333333333,0.9448529411764706,0.0,0.009157281635124956,0.23707447095397383,0.5605834328712742,0.018395090069678065,0.0029599758020246807,0.46849926190756047,0.032077711752675216
677,0.09818104335587774,0.08641153905393989,0.0,0.8409090909090908,0.0,0.9669117647058824,0.8817287278799739,0.0,0.2555279427792283,0.5,0.3333333333333333,0.9595588235294118,0.2,0.008436805871674172,0.04654280976866304,0.5367867859751144,0.01883952468639328,0.0023937136676649108,0.4377988456787311,0.04065836596164685
678,0.0984958416906021,0.08659108577440067,0.0,0.8636363636363635,0.0,0.9522058823529411,0.7943460388232957,0.0,0.016093044177919458,0.5,0.3333333333333333,0.9705882352941176,0.0,0.008436805871674172,0.05507250978479285,0.565860632596636,0.01883946917934163,0.0024059675357379668,0.5436639106207222,0.039596131665681183
679,0.09863179247423637,0.08666867805002865,0.0,0.8409090909090908,0.0,0.9411764705882353,0.7960639816311413,0.0,0.21117981526493923,0.5,0.3333333333333333,0.9558823529411765,0.0,0.007749040793032158,0.017250891630950532,0.5394612611940081,0.01866877885652069,0.00252174937702764,0.5510313324272529,0.03275822298282027
680,0.09800577017866585,0.0863116453158812,0.0,0.8636363636363635,0.0,0.9522058823529411,0.7792955487231159,0.0,0.3503540364593809,0.5,0.3333333333333333,0.9926470588235294,0.0,0.009157281635124956,0.003777873571604861,0.5142140932243655,0.018395013321498108,0.004322766273418457,0.33833241542883524,0.032295291454088715
681,0.09867214448426176,0.08669171445436846,0.0,0.8181818181818181,0.0,0.9227941176470589,0.858909407022516,0.0,0.1355418149868337,0.5,0.3333333333333333,0.9485294117647058,0.0,0.009157281635124956,0.004409459699671938,0.5793720514450427,0.018395019129371037,0.003164679295772679,0.5014230468655573,0.03064745434386825
682,0.0988154244178916,0.08677353291995155,0.0,0.8636363636363635,0.001087547580206634,0.9889705882352942,0.8502109317940612,0.0,0.49882342907595867,0.5,0.3333333333333333,0.9852941176470589,0.4,0.009277898413462549,0.005611013460897843,0.5118904783862126,0.020858447126882985,0.003037011455041627,0.311280688517119,0.03367494691724962
683,0.09835198348697705,0.08650901451703774,0.0,0.8409090909090908,0.0,0.9448529411764706,0.8486702105959627,0.0,0.14632928029486125,0.5,0.3333333333333333,0.9558823529411765,0.0,0.007749040793032158,0.007082046422905782,0.6055350954821338,0.018676907107597285,0.0021939911696629475,0.5365025855896443,0.03447721205437323
684,0.09801286673833742,0.08631568882721258,0.0,0.8409090909090908,0.0,0.9411764705882353,0.8448700590384111,0.0,0.15572864741741554,0.5,0.3333333333333333,0.9522058823529411,0.0,0.009182821063748976,0.0418904758389491,0.6223434805809168,0.020694765293676087,0.0024832179780367577,0.5549884297232386,0.030117976060537066
685,0.0981263467594754,0.08638035998591592,0.0,0.8409090909090908,0.0,0.9669117647058824,0.8625097121503442,0.0,0.2333001686237297,0.5,0.3333333333333333,0.9558823529411765,0.1,0.009277898413462549,0.005611013460897843,0.5239299579419244,0.020858445921785387,0.0027992353114799115,0.40579766910887527,0.03385735901419307
686,0.15773520622584525,0.12153331993364147,0.0,0.8181818181818181,0.001087547580206634,0.9963235294117647,0.8890505650550412,1.0,0.5918598884124128,0.5,0.3333333333333333,1.0,0.7,0.007749040793032158,0.00840441495080974,0.5398323917187903,0.018733478471989806,0.009707456062573123,0.43040256362849894,0.035828050170756076
687,0.10176122192934067,0.08846275668443793,0.0,0.8636363636363635,0.0,0.9779411764705882,0.8445583313247721,0.0,0.39918116891823374,0.5,0.3333333333333333,0.9852941176470589,0.5,0.009297131018463124,0.01743686658262664,0.5188533648930844,0.018395013321305186,0.00498039793423442,0.3763200345375747,0.03513458908238502
688,0.10711956158331437,0.09156409604444665,0.0,0.8863636363636364,0.0,0.9705882352941176,0.8409420210193453,0.0,0.34893919581885935,0.5,0.3333333333333333,0.9779411764705882,0.2,0.009157281635124956,0.0002764040249311626,0.5220803533197128,0.01839501599515147,0.0031258267355238644,0.3019004502882491,0.03343801269009726
689,0.09830616116872448,0.08648288025343104,0.0,0.8181818181818181,0.0,0.9852941176470589,0.8578076271857462,0.0,0.31151197601814495,0.5,0.3333333333333333,0.9889705882352942,0.4,0.009277898413462549,0.007002194602104994,0.6022601423905012,0.020872209437414805,0.0030232882947773265,0.48475789715869827,0.03535111643742224
690,0.0977346652477129,0.08615724044047846,0.0,0.8181818181818181,0.0,0.9595588235294118,0.8290408776127163,0.0,0.37150027763605753,0.5,0.3333333333333333,0.9742647058823529,0.0,0.009277898413462549,0.008948664392473065,0.5650090200385544,0.020858445981170155,0.0028851485468937297,0.4265953983702057,0.033455139922622626
691,0.09804936211622317,0.08633648473303746,0.0,0.8181818181818181,0.0,0.9889705882352942,0.8965377118722951,0.0,0.4659431487180824,0.5,0.3333333333333333,0.9926470588235294,0.3,0.009182821063748976,0.010585972495374385,0.6117416602231588,0.020694798652704963,0.0029692838145772404,0.4834257239063034,0.03297069110497106
692,0.09779406368244725,0.08619105901195218,0.0,0.8636363636363635,0.0016313213703099511,0.9889705882352942,0.9154923911432322,0.5,0.13828722745199573,0.5,0.3333333333333333,0.9889705882352942,0.4,0.008436805871674172,0.05211942349746615,0.6016316093150796,0.018839467825801533,0.0024535146692327087,0.4357607276147136,0.04325103358491128
693,0.09792269443287782,0.08626431660197953,0.0,0.8863636363636364,0.0,0.9852941176470589,0.8973469639109614,0.0,0.3723452694292436,0.5,0.3333333333333333,0.9926470588235294,0.4,0.009277898413462549,0.005611013460897843,0.5541177952998065,0.02085846776326179,0.004142412108839014,0.490263959956324,0.036559936467659364
694,0.10014139446300818,0.08753228151231796,0.0,0.8636363636363635,0.0,0.9852941176470589,0.901989985809091,0.0,0.21405109724153215,0.5,0.3333333333333333,0.9816176470588235,0.2,0.009277898413462549,0.005611013460897843,0.5307490179132162,0.11996302038342083,0.0034138910457932343,0.46032819644804635,0.03601466452229989
695,0.09880173353569788,0.08676571341378037,0.0,0.8409090909090908,0.0,0.8897058823529411,0.8535540118115751,0.0,0.11591275133126144,0.5,0.3333333333333333,0.9227941176470589,0.0,0.009277898413462549,0.005912043694274394,0.5419279502053813,0.020858445816558123,0.002741875151189981,0.4319436522374106,0.0326819383770383
696,0.0998798177524558,0.08738238394009018,0.0,0.8181818181818181,0.0,0.9485294117647058,0.8839785557643552,0.0,0.3032700204901817,0.5,0.3333333333333333,0.9191176470588235,0.0,0.009277898413462549,0.005611013460897843,0.5514745270231893,0.020858445785099836,0.0031128461360215133,0.4576205679493577,0.03300534320764801
