Row,bagging,gradient_boosting,logistic_regression,mlp,random_forest,svc_linear,svc_rbf
1,0.11181134606421217,-0.751476897374592,0.359584558020767,-0.29824972889284374,4.099438670494708,0.8624478348731444,4.014583504370994
2,0.2053015729109984,-0.23737338990739693,0.7737503365125418,-0.10013867611439806,0.4420928832210901,-0.010116900543214182,-1.104951980101742
3,0.09828705918486477,-0.5343723520106888,-0.26731204381913626,0.12153670178310415,-0.07144626731058341,0.5797668692202163,0.3493310056249558
4,-0.7198162298824449,-0.6563872668125434,1.2647342311566026,-0.5541862048772828,0.818676014779453,1.7900041013850287,-0.27953667695669204
5,-0.23942102344506255,-0.5267167621550497,1.48403644391973,-0.4370424381024933,0.2825799896985617,0.975139105039054,-0.6222239246345781
6,0.15554054479667118,-0.8076985332921975,-0.7139543340888773,-0.15020516722558444,0.524178505857961,0.50986986771121,-1.178555867740261
7,0.10800750349788486,-0.6414412007823685,1.1499752891123733,5.338409145095209,0.5987137400955062,0.7724668505607301,4.014583717369224
8,0.11181134606421217,-0.8035253952328472,1.4962595295130297,-0.37822409348630465,-0.29277998768363944,-1.0968410074481538,-0.6856079910790278
9,0.09828705918486477,-0.5610484472916162,-0.9777178274159425,0.12153452450408023,0.37313511112930026,0.26185392711306527,0.2712766064162104
10,-0.22071544236072574,-0.5525334299870884,-0.434885685146859,0.19027290429089733,-0.19992108572201317,1.6611835909692254,-0.7469768724932161
11,-0.6203258537379068,0.28002397753215397,0.8966989475128035,-0.19474476773469948,-0.3637175891724094,0.8494499344455664,-0.7665584312434846
12,-0.4822827040577075,-0.8116715010137812,1.036268079611091,-0.17367743445767644,-0.19334612856706584,0.6098745732073333,-0.04889381766451058
13,0.11181134606421217,-0.8013566457918093,-0.8297383851343936,-0.37822409351764463,0.09535801943445886,-0.7230134423688203,-0.32315441431938857
14,-0.48780628675041,-0.615395637724272,0.8705687926025107,-0.45899256233127467,3.4866492449168933,1.4090386755810906,-0.08669177880504836
15,0.11181134606421217,-0.8070513872433095,1.814571167988767,-0.3777093445204534,0.8969367944598824,1.5198158225223046,0.024946230678862095
16,-0.22071544236072574,-0.21397313821130032,-0.14623601659050503,0.19026111305343524,0.5383868716388439,-0.3241432342928425,-0.8563794414951102
17,-0.23942102344506255,-0.5286287558809449,1.3789128752906719,-0.4370423529582798,-0.24652581414078736,1.4018092531760336,-0.4549442633971616
18,-0.1384959226282411,-0.285874431671899,0.028559138118319824,-0.26279236386232885,3.7471183070182006,0.3414417295023012,-0.955216936809489
19,-0.4822827040577075,-0.24534490230899011,0.5853310781971107,-0.17367743452930698,1.3100310105393622,1.7711408871048413,-1.5509988308573273
20,-0.30605422096986157,-0.7385334231611801,1.3410385945742644,-0.47459723602864945,-0.2378637178726551,0.022047690788444402,-0.5691787849197323
21,0.024783905548897374,-0.7762563568342394,1.375561144734663,-0.9356253531789193,0.42005343081972174,1.413906264979673,-0.6081118196553726
22,0.18567001090857085,-0.4645885115517021,1.00424639545493,5.338409145095209,4.4735203986965795,0.6286542854834399,-1.08934787195221
23,0.10800750349788486,-0.7296874383417044,0.12993385177256037,-0.15020516732059536,0.044032756983102175,0.42510337075868065,-1.0174788682500284
24,-0.6203258537379068,0.007102655084533509,0.22062278186281525,-0.20059906213573336,-0.5047548853278527,0.5598029005578162,-0.8723158085059578
25,0.11181134606421217,-0.8014306011057403,0.8091727335858119,-0.37822409349011943,0.012711847115816717,1.0896469400611444,0.3593135000255798
26,0.09828705918486477,-0.5516832051683033,1.7875134356264102,0.1215345308369562,4.473520260156179,0.29288922630814057,0.2558062701969297
27,0.26630314322806536,-0.5207126107894632,-0.3953431173273872,0.12153452588206251,0.8537515716207984,1.2893660714681983,0.06306943209225598
28,0.10800750349788486,-0.7074726759118656,-0.7183558081643316,-0.15020456096975407,0.06518110848014398,-0.9284295076151949,1.6182054844194802
29,0.15554054479667118,-0.5963855084884239,0.8084295863878499,-0.1501938904325275,0.49147713122048936,0.3003396459955152,-1.04896556040436
30,3.3695132888242503,-0.3458558491029428,0.3691716458130759,5.311483946436984,0.8036672890725292,0.09108708956176909,-0.17992956549105085
31,-0.7198162298824449,-0.6943590056144725,1.5312977607450398,-0.5542657933060613,1.2583083007059577,1.7296149504349925,-0.5622972042303785
32,0.024783905548897374,-0.7798243805645697,1.3534383980706224,-0.9511136302501908,-0.16170095273607427,0.28909716709544897,-1.0234466585183817
33,0.2053015729109984,-0.1525115359119912,0.2765244497859286,5.338409145095209,1.0952997178912451,0.46651294132316823,4.014583749650959
34,-0.23942102344506255,-0.5267167621550497,1.578208116174833,-0.43704243809755217,0.12775986546267656,0.6965213488843259,-0.7823912529375001
35,0.3828390920911838,-0.6936770347493799,-0.6180775382566361,-0.16881931488073718,-0.13143917400091443,-0.6565667843293518,-0.672236091470245
36,0.024783905548897374,-0.7718427415439849,1.0508592882319459,-0.951096665589576,0.05990299042258497,0.5392201790630731,-0.5902279748672765
37,0.3828390920911838,-0.7777509503985173,-0.19024391544602254,-0.16881931488524832,-0.07696501512767719,-1.073520748591293,-0.4039768293267969
38,-0.03863056041703136,0.18381255599586382,1.8901180210695456,0.21907943366203517,0.039578889626516005,0.22747895926508693,-0.002556470301272238
39,0.09828705918486477,1.5204330192839326,0.4482056597680584,5.337422598301275,0.2777395311377674,1.4825896732341413,4.014583576528505
40,-0.23942102344506255,-0.5288378493071827,0.955064198519823,5.331423030623081,0.04934755167895536,0.5374324274134442,-0.5705357549617839
41,0.024783905548897374,-0.7739461087120336,0.9421907034648707,-0.9511136341274056,-0.09266782406151601,0.7828784914535822,-0.32861366998760305
42,-0.22071544236072574,-0.6471956013186186,-1.12702774132705,0.1902562886691329,-0.1316564295516992,-1.731979775998321,-1.7922433453492774
43,0.7874136532082918,-0.45716648087784567,-0.12358218877415894,0.12179588836767956,0.2718740786379138,1.6281521947231095,0.2074078526943169
44,0.09828705918486477,-0.5603724328528567,-0.3549344230819137,0.12153452447518451,-0.1469715882803954,0.8605818173993789,0.5446669562705898
45,4.768285676021856,-0.6816752400337495,-0.540600585713288,5.338409145095209,0.6645626614240893,0.18357678662596236,4.014583768710467
46,-0.7198162298824449,-0.6735462623451058,1.0900554178941675,-0.5543614438015596,-0.17147258968718193,1.0382900430459205,-0.4860677191972517
47,0.10800750349788486,-0.766015831867087,-0.9521399024207428,-0.15020516732059536,0.028939358902542355,1.3505853280732596,-1.0007682543118899
48,0.3828390920911838,-0.7712191026893892,-0.31796402387619277,-0.16881928916206454,-0.011248770109509493,1.5497921597516826,0.17679735749563052
49,-0.22071544236072574,-0.5874230649772658,-0.6113766592005945,0.19025629139319938,-0.024134899291651593,-0.603208711086668,-0.9686126731624508
50,0.10800750349788486,-0.7666229675060557,-0.8340698190965455,-0.15020516732059536,-0.1074326025811243,0.019668185458791954,0.10712108507033974
51,0.11181134606421217,-0.7985222071090383,-0.049790397818987586,-0.37822409351764463,0.5063238680177651,1.657774720712894,-1.6034612038659193
52,0.11181134606421217,-0.8036207595021704,0.9925525536114976,-0.3782240922829954,-0.2600509360807181,-1.4258424673937917,-1.2405881439986575
53,0.36877101544474933,-0.7598162472732458,1.549583043122719,-0.14077062654009398,0.560185233070181,0.6372655436808576,0.8986163388325286
54,0.09828705918486477,-0.5598887818222142,-0.860067217227493,0.12153452447523591,0.6094674120285902,0.034422747935811064,4.014583616239842
55,-0.22071544236072574,-0.5420364023345612,-1.0134610112771534,0.19025628890720264,0.6045957331063175,-2.3237370408771603,-0.45651176305851426
56,0.13310126405503567,-0.5600422922290854,-1.331064747807548,0.12153452447518451,-0.11611297465859349,-0.9841358762672824,-0.11984264875759443
57,0.09828705918486477,0.6995201592756238,0.16092160084985646,1.5603788646764511,0.3933098661757445,1.3049017065310264,4.014583595796123
58,0.11181134606421217,-0.24776527036572607,-0.4215433664732073,-0.37808643623032967,1.259686785267248,0.632774491859753,0.02245345776262135
59,0.7005230698094855,2.2523818735354344,0.9997279123641359,5.338409145095209,4.461127013180283,1.190895016748718,4.0145836370200785
60,0.05174980980398152,-0.30133231163887264,-0.8425907492785807,0.3893593978672406,-0.36345853034377135,-0.22673009288009366,-0.5646698233621361
61,0.09828705918486477,-0.5592104230588031,-0.30007074343506,0.141410778713838,1.4531424773678014,0.8288516823395549,0.57920082440869
62,0.3828390920911838,-0.7770123927934434,-1.2408475874661629,-0.16881931416955037,-0.11926435321984978,-0.40088185436866913,-1.051297599387424
63,0.10800750349788486,-0.7678365094270729,-0.9566736966010754,-0.15020516732035094,0.7002288012345476,1.1342389428067825,-1.0411024350176163
64,0.10800750349788486,-0.7595957800593839,1.3770061296572402,5.3384091450951505,1.7559906859247219,1.1169962584529536,4.014583651452238
65,-0.22071544236072574,-0.6155207673706381,-1.004705950903555,0.19025628877481768,-0.20238150322832035,0.698824938788123,-0.8016236641221322
66,-0.30605422096986157,-0.6576408232489679,1.3810796384348154,-0.47459705291211146,0.42672486609525245,1.1213677602874972,-0.37522689242890217
67,0.024783905548897374,-0.7729304618425523,1.388440681450059,-0.9511136341101079,-0.0757842766733102,1.0027368380824808,-0.4242834596709955
68,-0.1384959226282411,-0.1490422167984314,-0.4547020785332586,-0.26279236386232885,-0.2690138283095785,0.5563369849122647,-0.8479069164834028
69,-0.39452868789336654,-0.5784712074691908,-0.8976612123512614,-0.6190901198046362,-0.34938201805303243,-0.19391853162142791,0.38929378408931664
70,1.5654294455438402,-0.22512735860816116,1.740647587552372,0.7369308181604891,2.2501754675290746,1.6061830583270684,-0.9026473217857119
71,-0.4822827040577075,-0.8110886289762553,1.0163726069493808,-0.1736670514644228,-0.22081872327365723,0.6187349205337772,-0.9793803366935232
72,-0.1213516631665428,1.891284598462622,-1.3339832623128853,0.18182104966637871,2.3994986412038273,-0.3750711283251483,4.014582745500499
73,0.3828390920911838,-0.7756922897586975,-0.7914905227909358,-0.16881931488505839,2.8154104864249123,1.0920430012675728,1.0969430325162002
74,0.42592100440095043,1.5210587353670944,1.8359568042441998,-0.15020516710305756,0.8559958455217312,0.8342833453277606,0.23193828634231017
75,0.024783905548897374,-0.7758590802569234,0.9820724716241559,-0.951108203667624,0.11317628701267778,0.4984968266505787,-0.6165972203039954
76,-0.28545743838983173,0.6839954882750012,-1.2061469547381234,0.1622598167497609,1.7038290507967782,-0.048995750313674306,-0.1406705378073907
