Row,TD_P,CL,LSC,DCP,N1,kDN,TD_U,LSR,N2,F1
1,1.5831078134678676,1.9437208183461474,1.0401645123046726,1.8622467950650479,1.6426841600936937,1.7872141412363873,9.020562075079397e-17,0.7071700198321432,1.7787716173546866,1.349210329638829
2,1.5827695106318593,0.37506029519371764,0.7559646928121917,1.8405290342732834,0.3483439328776496,1.2258592615191477,9.020562075079397e-17,0.021751327064288256,0.658320344415328,1.3358944988721304
3,1.5761311261309523,0.7015759434375224,0.9064547599574706,1.8669288992783062,1.6426841600936937,1.5283500574934128,9.020562075079397e-17,0.5931675795859245,1.644325054787154,0.5903792216598112
4,-1.3465692231440067,0.7007421125585579,1.0828857430727585,0.9309737377828878,1.6426841600936937,1.395137863233719,-1.5612511283791264e-17,-0.04728354319234533,1.405061385504709,-0.8888002814535593
5,-1.362993552905065,-1.6979866534720813,0.9621707886000502,0.5890134733890797,-0.6628371062339738,1.2236735602564013,-1.0408340855860843e-17,-0.590288592216414,-0.0809297800159083,-0.9275265100700155
6,1.58214005817358,-0.1284181178871836,-0.5952023912474911,1.8758984766305524,-0.4027182436550717,-1.0195561228069248,9.020562075079397e-17,-0.5710373470456079,-0.6267634242387379,-0.9391588729031526
7,1.5843060259613881,1.9437208183461474,0.447834253838327,1.8550579376347105,1.6426841600936937,1.2255837892057868,9.020562075079397e-17,0.9849366610825661,-0.6304413744444441,2.1286089520290687
8,1.5854294510176075,-0.1572696273135197,0.612232598544027,1.8963846704283154,1.6426841600936937,1.0073618445754844,9.020562075079397e-17,0.08888584483825268,0.7688296507211694,-0.8490397207425249
9,1.5833668365029605,-0.12258537004786275,0.9287041989109205,1.8371029653596782,1.6426841600936937,1.5282982969266479,9.020562075079397e-17,1.4823214338943531,1.7679842294316275,0.5739538015845383
10,1.5819374061827327,0.4133638634442588,0.9170633474276082,1.8827432806116675,1.6426841600936937,1.3969303941786626,9.020562075079397e-17,1.7236899460306359,1.5758058834445494,1.2868805953570055
11,1.585680698763541,0.4068829720494916,0.766536708119947,-0.667773425813934,1.6426841600936937,0.7128993330346232,9.020562075079397e-17,0.23130110360512532,-0.38779594023067293,0.6031468052352604
12,-1.361080176759563,-1.6979866534720813,1.0210041542284765,0.152303156414414,1.6426841600936937,1.0043406662748116,-4.85722573273506e-17,2.0283106457652513,2.1624410214761522,0.5999265515757783
13,1.5816997598421392,-0.11882501741413704,0.545498055715235,1.8324499319028489,-0.6610225203488718,0.7086420504903123,9.020562075079397e-17,-0.3260997692461162,1.0171849834363154,0.5577401012552488
14,0.1329122229235501,1.9437208183461474,0.9242908920223449,-0.5559907273228153,1.6426841600936937,1.7184874816615516,-1.214306433183765e-17,-0.3554974215102941,1.373309458476125,-2.341542205353558
15,1.5859258298898968,1.9437208183461474,0.9684626866749625,1.8492853105316769,1.6426841600936937,1.7175911806614772,9.020562075079397e-17,0.38354398607978124,1.4943394567112347,0.5714936721562065
16,1.5804290279906585,-0.17527383443510486,1.0076347724517105,1.8805777425254249,1.6426841600936937,1.7183388476660126,9.020562075079397e-17,1.7209635760141804,1.556321100797159,2.07956496688082
17,-1.3838786482922478,-1.6979866534720813,0.660268531862528,0.3044723305274649,-0.9218561400346431,0.32656600231915095,-5.204170427930421e-18,0.31614004082356356,0.9828518742109733,-0.9137851210527462
18,0.14126226826900745,1.9437208183461474,1.1279459321656573,-0.18779487358789615,1.6426841600936937,0.7171167556963552,-1.3877787807814457e-17,0.06110024022190442,1.402235825931679,-1.6406807464023736
19,-1.3454822522069056,-1.5489637179149274,0.8534905686542131,0.40500568617221083,-1.0355001457022224,1.226968563625247,-1.734723475976807e-17,-0.06506771566951448,0.9486316563572965,-0.14209115655529928
20,-1.3731487741162283,-1.6297010031981238,0.9221454956677156,0.8883111352444709,1.6426841600936937,-0.24179272405052654,1.0408340855860843e-17,-0.060600069092152646,0.4092680011722148,-0.179465300441499
21,-1.3633246062897177,-1.6979866534720813,1.0545973511566131,0.7755863715060173,1.6426841600936937,1.5265396894264829,-3.469446951953614e-18,1.0718763559539306,1.4455704453599696,-0.8797526820561622
22,1.5858468217738046,1.9437208183461474,0.8944954126209167,-0.9956626812013623,-0.6961358998471527,0.3147825354578052,9.020562075079397e-17,0.18990755191379585,1.0300981608215192,-0.8166871972727455
23,1.5833236707126113,1.9437208183461474,0.5163268705299239,1.8858553124209183,-0.27531762994128656,1.230837341445504,9.020562075079397e-17,0.8495193738777047,-0.7111828795952922,1.2936544944185737
24,0.13559476458768616,0.2769943114853314,0.6411214044757602,-1.037546660988007,-0.5216954011154972,0.3169633674204822,-1.3877787807814457e-17,0.0126232247721246,0.06913538363324974,-0.8617431261621425
25,1.5795214358702725,-0.08764249393750152,0.6419831059872682,1.874618725660981,1.6426841600936937,1.529465054645045,9.020562075079397e-17,1.7383048568031092,0.09451521376107622,0.5631090858270108
26,1.945790862462432,0.16929732288897564,0.9466566924879679,-1.0395218753334556,1.6426841600936937,1.3950737504912991,9.020562075079397e-17,0.8661684583674724,1.8364971795228244,-1.6454652197413508
27,1.948082062037848,-0.04103554962864395,1.0041983788825124,-0.2436315015308075,1.6426841600936937,1.7201639786278944,9.020562075079397e-17,0.353496691435697,1.6678753822187768,-3.828693148234763
28,1.5816113317919935,-0.15994374370108422,0.6649581808356378,1.8565484499479057,1.6426841600936937,1.3952105474473186,9.020562075079397e-17,0.3277809790322574,-0.5083241864358345,-0.8655934930101018
29,1.5853122801079527,1.9437208183461474,0.934537792751818,1.83481946093562,1.6426841600936937,1.5280106822958721,9.020562075079397e-17,0.9013542852429184,1.2848107734612795,1.3527996767602246
30,1.949346938978661,1.9437208183461474,0.7912158175349825,-1.2785749719781614,1.6426841600936937,0.31946392714970046,9.020562075079397e-17,-0.34937961079409313,1.3626185599808844,-0.922939194777558
31,-1.3434200218390866,-1.3174648831063356,0.7474558812246334,1.0343505405978908,1.6426841600936937,1.2275400894996642,-2.42861286636753e-17,-0.6478491284046389,0.014179197205203357,-1.639668511109868
32,-1.375318818924945,-1.6979866534720813,0.46575712400762115,0.8058234951375766,-0.43225988853460284,-0.22451568140680772,-3.469446951953614e-18,-0.598492227068858,0.3294473008041355,-0.863460965482571
33,1.5851211652071786,0.46183063493596566,1.0255871153897471,1.8392239693397807,1.6426841600936937,1.6320428234954598,9.020562075079397e-17,-0.5060012533876155,1.3655726660822762,0.5949722346611895
34,-1.3675953395632614,-1.6979866534720813,0.9087979886728095,0.19048735859885493,-1.1486919461797875,1.2250129834880878,-2.42861286636753e-17,-1.0843753178097832,-0.34102923377688377,-1.5985894166229762
35,1.579212852597803,-0.12378469484202,-0.2472722930357292,1.8418545656917988,-1.132367220631601,-0.2446864189672621,9.020562075079397e-17,-0.6223037599306752,0.281280110447998,-0.8806726399537032
36,-1.3865781642592698,-1.6979866534720813,0.6481647022842808,0.16723443791372702,-1.2870039990003959,-0.23573334517280578,-3.2959746043559335e-17,-0.5801594627291065,0.6774610514757444,-0.13475164115016963
37,1.5844792667242695,-0.1408156507050025,0.5693492119858568,1.880422211353418,-0.05401902706701887,-0.2393893092926781,9.020562075079397e-17,-0.008306396450282326,0.9583752718602092,-0.1756354720299686
38,1.5879058419741356,1.9437208183461474,0.46898039880342235,1.831297906193206,-0.7931854487828573,0.714980134765235,9.020562075079397e-17,0.8349836321954053,0.7480880314381319,0.6222530591816416
39,1.5851698959602458,1.9437208183461474,0.6197829005009262,1.8578289199162288,1.6426841600936937,1.3955106525585919,9.020562075079397e-17,1.8578801477082838,0.15473733436882686,1.3247644570679804
40,-1.3580620099257619,-1.4600161657081527,0.9690380181125191,0.668031408514666,1.6426841600936937,1.2306162902389772,-8.673617379884035e-18,0.8037065128740593,1.305983746326026,-0.1730792388512403
41,-1.3534790340364198,-1.6979866534720813,0.8871751454910971,0.06892927289884457,1.6426841600936937,0.7110899295554367,-4.163336342344337e-17,0.8872443120625768,0.01636464719710981,0.5659850218058335
42,1.580278203657951,-0.17582347831959874,0.48534730942448295,1.788750004179716,-0.12015216445716116,0.32382019315001775,9.020562075079397e-17,-0.5482825142936832,-0.16937350726441278,-0.8727679592551486
43,1.5886362627625623,-0.0467677109686342,0.7394605432800021,1.8603470597895253,-0.08636134002021523,1.3953341030806306,9.020562075079397e-17,0.1237643155680526,1.1396794985453789,1.3753209456132884
44,1.5818071608862443,0.026941292869555246,0.39588438596478787,1.8418080472457459,1.6426841600936937,1.0104499851495883,9.020562075079397e-17,0.8575920369308822,0.9221050849714152,-0.16840595221200025
45,1.584117584729001,-0.049158392514891396,1.0655051292564959,1.8666967782630064,1.6426841600936937,1.0031316472522311,9.020562075079397e-17,0.6567300494295598,1.7948755500661122,0.5575204310276791
46,-1.3654233816110721,-1.6979866534720813,0.9919145740318248,0.24657642000017632,1.6426841600936937,0.31625465468104347,-3.8163916471489756e-17,0.6744970721114861,0.6727283009424391,0.6464222348451455
47,1.5851076690852055,-0.14362342248119608,0.8114664967339891,1.8630532776387425,-0.7515204744189179,1.717248022156523,9.020562075079397e-17,0.5159420367317512,-1.2898165829159056,0.5595441536398741
48,1.5814122447921355,0.5266900857770809,0.7225833891386784,1.8277626822187982,1.6426841600936937,1.7184928155619834,9.020562075079397e-17,0.6619634411956303,-1.2417509960179718,1.337155544147388
49,1.5857196796179582,-0.12889547194814632,0.9355051008384176,1.7733352854158477,1.6426841600936937,1.2265975840158496,9.020562075079397e-17,0.9160895381253076,1.3377451715342696,1.3574649029601678
50,1.5804649547501552,-0.1914406200223582,0.5669318183068882,1.8294753061207016,-0.3171510881881079,0.3105476995953945,9.020562075079397e-17,0.6921207620451088,1.1064864202412668,-0.18715859413397942
51,1.5830452248163347,1.9437208183461474,0.7700182151377105,1.8986250467594925,-0.43558753342846934,1.7184714548489954,9.020562075079397e-17,0.14799448125990583,0.8986602433723816,1.3477909654000357
52,1.5835657519741142,0.6847624197252928,0.21070637176688858,1.832146050877264,0.03814607131369226,0.32055939438876513,9.020562075079397e-17,0.9855691878101895,-1.3227710182044001,-0.18562516658081982
53,1.9522037445071527,1.9437208183461474,0.9575145481245932,-1.005644632145717,1.6426841600936937,1.528537590600341,9.020562075079397e-17,-0.21929822335433036,1.5628161877992581,-0.9484964493779086
54,1.5833851577410147,-0.17867881302134367,0.769781364331845,1.8182866129699793,1.6426841600936937,1.7179347378075256,9.020562075079397e-17,0.8650521201176841,0.9961483519311022,1.3654426603972678
55,1.5812185987794276,-0.15612242489221326,0.7471979501934154,1.8648076694228286,1.6426841600936937,1.5280882308455759,9.020562075079397e-17,1.2674812688948252,0.9643437182636274,-0.11580264128536388
56,1.5823246260313013,-0.19332751457998898,0.5398380166532767,1.8497013038712424,-1.8629798153076826,0.309889232143441,9.020562075079397e-17,-0.3366405618982248,-0.001663039815526888,-0.9337442336540067
57,1.5840552332690476,1.9437208183461474,0.9808086103134122,1.8472895225463188,1.6426841600936937,1.7173243380755894,9.020562075079397e-17,2.871198559092026,2.5706892417599194,1.3631974279075698
58,1.5816018086346662,1.1266734116025479,0.771934985587603,1.858464148298454,-0.1576940692367614,1.3958412269249232,9.020562075079397e-17,-0.4733120444315015,1.1447413227007404,1.3049852287800283
59,1.5817397377032698,1.9437208183461474,0.9348467347299323,1.856820921497403,1.6426841600936937,1.6342719227307363,9.020562075079397e-17,2.3794504921634747,2.302764409869074,0.5591672030074334
60,0.13569758386246883,0.10070400517713823,-0.8553636211516172,-1.5425503228816653,0.10684807249797619,-1.0272919676710905,-2.0816681711721685e-17,0.173955901307746,-0.4569855932730201,-0.9037762917672644
61,1.5823080310559772,-0.16425000261899284,1.0054434531283356,1.8352522436987981,1.6426841600936937,1.2236910710438158,9.020562075079397e-17,0.4810735623335324,1.3912707879255557,-0.17543266887419043
62,1.587140864178825,-0.16036693157388301,-0.08794524007074586,1.8633172081598686,-0.926541555414568,-0.22984450693442798,9.020562075079397e-17,-0.07024938714409215,0.23222605278660982,-0.9351940200798023
63,1.584058835333475,-0.16241273058682132,0.9185721837099701,1.8654594304030108,1.6426841600936937,1.6330702131854167,9.020562075079397e-17,1.5659886714595759,1.9193356177810668,-0.8485685372879808
64,1.9478512210318881,0.35208807357663074,0.9170810049991186,-0.4096675745591064,1.6426841600936937,1.7873305875407985,9.020562075079397e-17,2.453987574866257,2.2377011369231554,-0.1864385209524951
65,1.584146072798927,-0.14869288148254492,-0.15725582650179165,1.859458936209241,-0.6467877701359583,-0.2376388893677292,9.020562075079397e-17,0.09532607283211098,-1.0812180349709242,0.5983940543095894
66,-1.3582292160633531,-1.6979866534720813,0.9614085853960054,0.30539075342942984,1.6426841600936937,1.3975643670567435,-4.336808689942018e-17,0.9067623024761968,1.542521305338365,0.593573946011461
67,-1.3784336467163203,-1.6979866534720813,0.5903770991309051,0.7449883744720016,-0.47371145437787804,0.7169858729999657,-2.0816681711721685e-17,-0.20422605491796575,-1.6591419196287052,-0.8765025129970747
68,0.14144754472379645,0.2352162587130483,1.0983874671977516,-0.2735712306856465,1.6426841600936937,1.5280181475762955,-3.122502256758253e-17,0.8472821773190076,1.4963455953651177,-0.09983615280010316
69,0.11969778947747263,0.19171233542925048,0.28265699284520013,-0.7591240359721327,-0.22741742521981625,-1.0252011251675703,-3.2959746043559335e-17,-0.3538001711451434,0.6503978059774256,-0.8808849837428623
70,1.5816673012042939,1.9437208183461474,0.661592206746553,-0.7706198643262681,0.1899499976493426,1.6327446805222587,9.020562075079397e-17,-0.09627758735875083,0.9692164208102035,1.4096921958826774
71,-1.3639113067341286,1.9437208183461474,0.45737700954406646,0.8053386948817884,-0.15816383349767094,0.31352801306792805,-6.938893903907228e-18,0.5392597642146384,-1.2511453964819341,-0.15757195413533126
72,0.13002747926654437,0.14943222095104455,0.9388969229035401,-0.651822217132691,1.6426841600936937,1.719287384741518,-8.673617379884035e-18,1.3577439609997164,1.970433706926915,1.3835454046774749
73,1.5803012744647986,-0.16469870330260394,0.9661716313847878,1.8440611440119854,1.6426841600936937,1.5286209892332157,9.020562075079397e-17,0.6930130553277457,1.7049163769923101,0.5560386376096935
74,1.5823629469102674,1.9437208183461474,0.8788080092897163,1.893917845931294,1.6426841600936937,1.6344425434506913,9.020562075079397e-17,2.081067180989769,2.1672067358074107,1.3088765068378025
75,-1.3743596885730645,1.9437208183461474,0.8855760873116416,0.2814517142263552,-0.36820569087166183,1.5292351128235768,-2.949029909160572e-17,0.48753589680078824,1.0464247757624414,-0.19957998543045288
76,0.12975351054899598,0.11126750299810888,0.936979959987838,-0.319881416076307,1.6426841600936937,1.5287908341695797,-1.9081958235744878e-17,0.49850468340678855,1.451380686313605,1.3071961756914305
77,0.1327036227997555,0.3549163303644214,0.9922640966761658,-1.0700540103541953,1.6426841600936937,1.7865521110988303,-3.469446951953614e-17,0.5412142407321677,1.9197160523182106,0.6057060836868854
78,-1.3780425686159816,-1.6979866534720813,1.0677295728310083,0.08253825573424634,1.6426841600936937,1.0011010318678963,-2.6020852139652106e-17,0.9007210060761341,1.231601737299666,0.49706477299994445
79,0.12441891674166373,0.18556503119770335,1.1289155998678053,-1.0686335116341088,1.6426841600936937,1.3961045384301922,-3.469446951953614e-17,0.28387119870478544,1.2225210411551994,0.5931132225267832
80,1.5877699803465548,-0.12513113230860365,0.49784406319373675,1.7925826088670802,-1.2593582789347955,1.0036001401451338,9.020562075079397e-17,0.8807729137571694,0.7147224603972123,0.6052610484615514
81,1.5818243519043116,-0.15251499781268543,0.8343682852089332,1.8286892138615636,1.6426841600936937,1.6324086516368044,9.020562075079397e-17,1.1984813844023725,0.9723543482839626,0.5810616683796401
82,-1.3732944213106852,0.6293451167053357,0.9879677951382385,0.7160921435896455,1.6426841600936937,1.396625837455249,-2.949029909160572e-17,2.0121450035181048,1.4064357155664353,-0.1914532430243252
83,0.12621011520767558,0.30722451907803466,0.548905683289784,-0.6814008693896274,1.6426841600936937,0.7092555556151924,-1.734723475976807e-18,1.1191255008827923,0.29108861943759484,0.5475796997370848
84,0.1349327799934558,0.07335748340118213,0.7441752266565308,-1.0292442377909006,1.6426841600936937,0.3196212650052489,-4.5102810375396984e-17,1.0220261800589348,0.36376205488142993,0.7159948535828037
85,-1.3681293181055072,1.9437208183461474,0.9052550379976668,0.2407345042728095,1.6426841600936937,1.0053765410625939,-8.673617379884035e-18,1.9282216023961325,-0.7125681697098567,0.6297131277749207
86,1.5836592975741441,-0.1913545639304835,0.8769358285304913,1.8549565147079259,-0.7443817334282992,1.005209248106406,9.020562075079397e-17,1.987657807267246,-0.21216558231448068,0.6598712147617232
87,1.5850016065587091,1.9437208183461474,0.974934815690726,1.8712038710329701,1.6426841600936937,1.71880414193262,9.020562075079397e-17,1.8706965552035366,1.960641217671715,0.6224194777000287
88,-1.364467983090433,-1.6979866534720813,1.010538385465468,0.7661286673588434,1.6426841600936937,1.6348715137048222,6.938893903907228e-18,1.4748853639722261,1.3876135944869428,0.5822342057091834
89,1.5827035915393333,1.9437208183461474,0.9292034567443219,1.859786080268283,1.6426841600936937,1.7878709379382887,9.020562075079397e-17,1.469732285963592,1.8987349813178678,1.4185086628154642
90,-1.369446603973939,-1.6979866534720813,0.6821639781947552,0.40497077804122134,-0.19068822897242563,1.2244678240759546,-3.469446951953614e-17,-0.567302729091496,-0.22251569059216816,-0.1473229276766058
91,1.5838339093888125,1.9437208183461474,1.074465585717481,1.932364664753031,1.6426841600936937,1.7869397721579916,9.020562075079397e-17,0.24018752569283464,2.0925551727677028,-0.14902685481614725
92,1.5850024476529485,1.9437208183461474,0.9325495467550764,1.826572714811585,1.6426841600936937,1.3969945947702196,9.020562075079397e-17,-0.1489324327933793,1.3073835586040472,1.3780245657320063
93,-1.3856937858792953,-1.6979866534720813,0.9429418056427238,0.655840804490917,-1.0016405932333265,1.2274522862452262,0.0,-0.677118470278967,1.0966602758064135,-3.121979028954371
94,1.5840621804095314,-0.21806769541477874,0.8105693252046281,1.8433047216834342,1.6426841600936937,1.63343020535583,9.020562075079397e-17,0.4537519031949483,0.5296212661486368,0.6163399404809571
95,1.584446570461882,1.9437208183461474,0.0349101398934913,1.831038958635736,-0.14542016090575036,0.7088872276678168,9.020562075079397e-17,-0.5864385351835062,0.8977668468684641,1.3174132063008348
96,1.5796434244034412,1.9437208183461474,0.760391102069632,1.8946150764599607,-0.5997574649064298,1.527290977237527,9.020562075079397e-17,-0.7554362643272567,0.9760071344380387,0.6172055696423412
97,1.5795058419349368,-0.1547280745789897,1.0425666304873071,1.8521449018439098,1.6426841600936937,0.7099642927218449,9.020562075079397e-17,0.7095539984244692,1.260327582128833,-0.11846925515557116
